review_id,tanggal,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
AQ000045,2024-08-01,Kotor banget dan kotornya sangat lengket aku kira bakan seperti yg beli pertama sih bagus ya lumayan . Tp klo  yg skrg malah gak banget dengan harga segitu . Yg mw return...,kotor banget kotor lengket bak beli sih bagus lumayan klo skrg gak banget harga segitu return,JUMPSUIT / OVERALL LIVE KODE A (1-100),Varian: KODE A90,Tidak ada gambar,AQ000045.jpg,1,Negative,0.0
AW000083,2025-03-08,Celanya basah dan bau.🤧,cela basah bau,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: KREM - 12 tahun,Ada gambar,AW000083.jpg,2,Negative,0.0
AS000016,2024-10-01,Baju m bagus kurir ny doang pngn ganti tkt paket kaya kemarin ditolak SMA kurir kaga dianter,baju bagus kurir doang pngn ganti tkt paket kaya kemarin tolak sma kurir kaga anter,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: BRONZE,Tidak ada gambar,AS000016.jpg,2,Negative,0.0
AN000026,2025-02-01,"Beli xl tapi yang datang ukuran m, cuttingan jelek pas komplen admin nya merespon dengan sangat tidak baik menurut ku",beli ukur cuttingan jelek pas komplen admin nya merespon,ZEEROKS.ID Baju Wanita Croptop Wangki Polos Bahan Cotton Combad Kaos Cewek,Varian: Marun - XL,Tidak ada gambar,AN000026.jpg,2,Negative,0.0
AW000086,2025-03-08,Saya minta ukuran 15 thn kok kekecilan ya . Ini salah kirim atw gimana,ukur thn kecil salah kirim atw gimana,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: ARMY - 12 tahun,Ada gambar,AW000086.jpg,1,Negative,0.0
AD000017,2024-01-01,setelah sebulan warna jadi pudar,bulan warna pudar,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AD000017.jpg,2,Negative,0.0
AV000076,2025-01-01,ini ma bukan kuning pdahal pesen kuning d kirim crem pdahal buat seeagam☹️☹️☹️,kuning pdahal sen kuning kirim crem pdahal seeagam,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best  02 - L 4-5 tahun,Ada gambar,AV000076.jpg,1,Negative,0.0
J000019,2024-01-01,"mohon maaf barang yg datang sperti second, kain nya kasar, pdhl baju yg lain dri toko ini halus dan lembut, tpi yg ini tidak.",mohon maaf barang sperti second kain nya kasar pdhl baju dri toko halus lembut tpi,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: Navy - XXL,Tidak ada gambar,J000019.jpg,2,Negative,0.0
F000110,2024-01-01,"Beli yang kedua kalinya. Sangat memuaskan. Harganya terjangkau, bahannya sangat lembut dan nyaman, ukurannya pun pas di badan.  Berat badan 60 kg, Tinggi badan 173 cm.",beli kali muas harga jangkau bahan lembut nyaman ukur pas badan berat badan badan,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Abu Tua,Tidak ada gambar,F000110.jpg,5,Positive,1.0
AD000102,2024-12-01,Aerostreet emang top 👍,aerostreet emang top,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 32,Ada gambar,AD000102.jpg,5,Positive,1.0
Z000071,2025-02-22,kekecilan,kecil,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Sage Green - M,Tidak ada gambar,Z000071.jpg,5,Positive,1.0
A000452,2024-01-01,Bahannya adem. Bahan menyerap keringat. Tidak menerawang. Warnanya cantik 💚. Produk sesuai dengan foto. Ukuran sesuai. Modelnya cantik 😍. Jahitannya rapi.,bahan adem bahan serap keringat terawang warna cantik produk sesuai foto ukur sesuai model cantik jahit rapi,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: L,Tidak ada gambar,A000452.jpg,5,Positive,1.0
R000167,2024-01-01,Bahannya bagus Nyaman dipakai 👍 Ukurannya sesuai Proses pesanan cepat Packaging rapi,bahan bagus nyaman pakai ukur sesuai proses pesan cepat packaging rapi,Jaket Bomber Ribsgold Series,Varian: BomberNavy - XL,Tidak ada gambar,R000167.jpg,5,Positive,1.0
X000103,2024-10-01,Tidk sesuai warna,tidk sesuai warna,House of Smith Harrington Jacket Hangor Navy #4 - Jaket Harrington Pria,Varian: L,Tidak ada gambar,X000103.jpg,2,Negative,0.0
C000112,2025-03-13,baju ny keren dan bagus,baju keren bagus,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Coffee - XL,Tidak ada gambar,C000112.jpg,5,Positive,1.0
AI000038,2025-03-12,"Bagus sihhh cma aga tipis aja, untung blinya warna bergendy, jdi yg nerawag",bagus sihhh cma aga tipis aja untung blinya warna bergendy jdi nerawag,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: KAVITA - 120,Tidak ada gambar,AI000038.jpg,5,Positive,1.0
K000410,2024-01-01,"mantep banget, seller responsif, pengemasan cepet, kainnya enak bgt dipake, next bakal order lagi warna lain 🥰",mantep banget seller responsif emas cepet kain enak bgt dipake next order warna,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Hitam,Ada gambar,K000410.jpg,5,Positive,1.0
H000149,2025-03-01,Sangt  memuas kan bhan nya,sangt muas bhan nya,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Army - Tangan Panjang (Sz Jumbo),Tidak ada gambar,H000149.jpg,5,Positive,1.0
C000444,2025-03-08,"Paket sampe dengan selamat 
Overall ok dan size nya pas",paket sampe selamat overall size nya pas,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Olive - S,Tidak ada gambar,C000444.jpg,5,Positive,1.0
AW000085,2025-03-08,Warna sesuai tapi sayang kecill banget,warna sesuai sayang kecill banget,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: KREM - 15 tahun,Tidak ada gambar,AW000085.jpg,2,Negative,0.0
G000434,2024-01-01,baguss bangett bahan nyaa👍 Ukurannya pas,baguss bangett bahan nyaa ukur pas,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 28,Tidak ada gambar,G000434.jpg,5,Positive,1.0
AZ000165,2025-02-22,Jaitannya g rapih dan bahannya juga tipis n nerawang jugak,jaitannya rapih bahan tipis nerawang jugak,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Emerald - XL,Tidak ada gambar,AZ000165.jpg,2,Negative,0.0
Z000419,2024-12-01,"bahannya bagus, nyaman. 
untuk yg TB 160. BB 56 mending ambil yg size L aja. kalau M rasanya agak ketat d badan.
Thank's",bahan bagus nyaman mending ambil size aja ketat badan thanks,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: HIJAU BOTOL - M,Tidak ada gambar,Z000419.jpg,5,Positive,1.0
AH000028,2024-06-01,Payahhh👎🏻,payahhh,[1-100] Atasan Kemeja dan Blouse Santai Elegan - Nyaman,Varian: 79,Tidak ada gambar,AH000028.jpg,1,Negative,0.0
AJ000027,2025-03-15,Baru pertama kali order disini alkhamdulillah paket datang sesuai dengan orderan saya tokonya sangat amanah harga terjangkau dan kwalitas ok next order disini lg kak 🙏,kali order alkhamdulillah paket sesuai order toko amanah harga jangkau kwalitas next order kak,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Coklat susu - L (LD 105cm),Tidak ada gambar,AJ000027.jpg,5,Positive,1.0
J000432,2024-01-01,Mantap,mantap,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: S - M - L - XL,Tidak ada gambar,J000432.jpg,5,Positive,1.0
J000478,2024-01-01,Kerenn bagus bahanya sesuai dah pokonya,kerenn bagus bahanya sesuai dah poko,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: S - M - L - XL,Tidak ada gambar,J000478.jpg,5,Positive,1.0
R000203,2024-01-01,Bahannya bagus Nyaman dipakai 👍 Ukurannya sesuai Proses pesanan cepat Packaging rapi,bahan bagus nyaman pakai ukur sesuai proses pesan cepat packaging rapi,Jaket Bomber Ribsgold Series,Varian: BomberNavy - XL,Tidak ada gambar,R000203.jpg,5,Positive,1.0
P000186,2025-02-01,bahan nya tipis bgt,bahan nya tipis bgt,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Putih BW - L,Tidak ada gambar,P000186.jpg,2,Negative,0.0
AE000008,2024-04-01,"pesan warna khaki, yang dateng warna hijau  army...penjual gk amanah 😡😡😡😡😡😡

udah dibilang klo gk ada dibatalin aja, malah dituker seenaknya 😡😡😡😡😡",pesan warna khaki dateng warna hijau armypenjual amanah udah bilang klo dibatalin aja dituker,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AE000008.jpg,1,Negative,0.0
AE000150,2024-07-01,Ukurannya pas,ukur pas,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AE000150.jpg,5,Positive,1.0
J000382,2024-01-01,"semuanya Ok, cuma sizenya aja yang besar. mungkin yang biasa xl, disini pake L",sizenya aja pake,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: XL - Black,Tidak ada gambar,J000382.jpg,4,Positive,1.0
AS000032,2024-07-01,"Nggk sesuai, meragukan pesan warna hitam di kirimnya warna navy",nggk sesuai ragu pesan warna hitam kirim warna navy,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: HITAM,Ada gambar,AS000032.jpg,1,Negative,0.0
AN000005,2025-03-13,Tidak sesuai gambar,sesuai gambar,ZEEROKS.ID Baju Wanita Croptop Wangki Polos Bahan Cotton Combad Kaos Cewek,Varian: Lemon Green - L,Tidak ada gambar,AN000005.jpg,1,Negative,0.0
AR000045,2024-01-01,Bahan panas & tidak menyerap keringat,bahan panas serap keringat,INNER KNIT PASTEL - LONG DRESS INNER,Varian: Hitam XL - allsize,Tidak ada gambar,AR000045.jpg,1,Negative,0.0
M000217,2025-02-01,Bahan adem respon cepat,bahan adem respon cepat,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS TULIS DI PESAN OPSIONAL - L,Tidak ada gambar,M000217.jpg,5,Positive,1.0
F000042,2024-07-01,"Harga segini bagus banget, recommended!",harga gin bagus banget recommended,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Tsoca - XXL,Tidak ada gambar,F000042.jpg,5,Positive,1.0
E000116,2024-01-01,mesen nya warna demin di kirim nya abu²,mesen nya warna din kirim nya abu,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Denim,Ada gambar,E000116.jpg,2,Negative,0.0
A000357,2024-01-01,pengiriman cepat barang sesuai dengan gambar dan pilihan warna juga sesuai,kirim cepat barang sesuai gambar pilih warna sesuai,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: M,Tidak ada gambar,A000357.jpg,5,Positive,1.0
J000027,2024-01-01,bahan dan jahitan jelek !,bahan jahit jelek,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: XL - Red,Tidak ada gambar,J000027.jpg,1,Negative,0.0
AB000414,2024-01-01,produk terbaik ini bagus banget,produk baik bagus banget,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AB000414.jpg,5,Positive,1.0
AW000040,2025-03-11,Yg d live ada gambar nya ga terlalu polos ..yg DTG polos ..biasalah sudah gak aneh yg live bagus .pas Dateng begini .mana ada tulisan nya .😂😂😂barang rijek dijual .untu...,live gambar nya polos dtg polos biasa gak aneh live bagus pas dateng tulis nya barang rijek jual untu,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: hitam - 12 tahun,Tidak ada gambar,AW000040.jpg,1,Negative,0.0
A000355,2024-01-01,ternyta ukuran m nya kecil,ternyta ukur nya,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: M,Tidak ada gambar,A000355.jpg,4,Positive,1.0
S000424,2024-01-01,Tebal berkualitas 👍. Modelnya stylish 😎. Nyaman dipakai 👍. Desainnya kece. Ukurannya sesuai. Ukurannya sesuai. Jahitannya top markotop. Bahannya bagus. Proses pesanan...,tebal kualitas model stylish nyaman pakai desain kece ukur sesuai ukur sesuai jahit top markotop bahan bagus proses pesan,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Marron - M,Tidak ada gambar,S000424.jpg,5,Positive,1.0
AV000070,2025-02-01,Tidk seseuai usia     baju. Ga cukup,tidk uai usia baju,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 20 - XL 5-6 tahun,Tidak ada gambar,AV000070.jpg,1,Negative,0.0
AL000021,2024-01-01,Tidak menerima barangnya.,terima barang,KEMEJA STRIP WANITA KECE Baju,Varian: 01 - All size,Tidak ada gambar,AL000021.jpg,1,Negative,0.0
R000185,2024-01-01,Bahannya bagus Nyaman dipakai 👍 Ukurannya sesuai Proses pesanan cepat Packaging rapi,bahan bagus nyaman pakai ukur sesuai proses pesan cepat packaging rapi,Jaket Bomber Ribsgold Series,Varian: BomberNavy - XL,Tidak ada gambar,R000185.jpg,5,Positive,1.0
AA000050,2025-03-01,"bahannya halus dan lembut, adem dipakainya dan nyaman",bahan halus lembut adem pakai nyaman,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AA000050.jpg,5,Positive,1.0
AC000050,2025-01-01,UDAH PENGIRIMAN NYA LAMA....ADMIN NYAA LEMOT KESELLL CUMAN MODAL AUTO REPLY DOANK..UDAH 10 HARI BARU DI CEK KE EXPEDISI...PARAHHHHHH!!!!,udah kirim nya lamaadmin nyaa lot keselll cuman modal auto reply doankudah cek expedisiparahhhhhh,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AC000050.jpg,1,Negative,0.0
N000121,2025-03-13,"suka bngt sama baju nya, pengiriman nya juga cepet. pokonya bakal jadi langganan di toko ini 🤞",suka bngt baju nya kirim nya cepet poko langgan toko,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Hitam - All Size,Tidak ada gambar,N000121.jpg,5,Positive,1.0
AQ000036,2024-09-01,"Gak kpake sama sekali semuanya kecil bngt, aku beli d toko lain lp 85 aja masih muat ini lp 100 aja sama sekali gak masuk, pas aku ukur lagi trnyata kecil lp nya, barang...",gak kpake bngt beli toko aja muat aja gak masuk pas ukur trnyata nya barang,JUMPSUIT / OVERALL LIVE KODE A (1-100),Varian: KODE A7,Tidak ada gambar,AQ000036.jpg,2,Negative,0.0
AX000095,2024-04-01,Jahitan tidak rapih.miring,jahit rapihmiring,"Paket 3 pcs kaos distro anak branded laki laki dan perempuan usia 3,5-12 tahun Combed 30s Bunda",Varian: 3pcs motif G - XXL,Ada gambar,AX000095.jpg,2,Negative,0.0
AA000028,2024-01-01,"pesan samasama ukuran 34 dengan warna yang berbeda, tapi gatau kenapa yang ini lebih longgar seperti ukuran 38/40.",pesan samasama ukur warna beda gatau longgar ukur,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AA000028.jpg,2,Negative,0.0
P000073,2025-03-08,"Kainnya tipis GK sesuai, terawang,GK sesuai dengan yang di promosikannya 😬",kain tipis sesuai terawanggk sesuai promosi,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - L,Tidak ada gambar,P000073.jpg,2,Negative,0.0
O000019,2024-08-01,Sya pesennya warna hitam ko dikasihnya malah warna navy sih lain kali kalo gaada warnanya bilang ini sya buat kerja jadi ga kepake,sya sen warna hitam kasih warna navy sih kali kalo gaada warna bilang sya kerja kepake,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Hitam,Tidak ada gambar,O000019.jpg,1,Negative,0.0
S000007,2024-01-01,"order M dateng L, ga ada tag sizenya.",order dateng tag sizenya,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Grey - M,Tidak ada gambar,S000007.jpg,1,Negative,0.0
AE000025,2025-02-22,"Bahan bagus,,,ukuran pas,,,otw order lg 🙌",bahan bagusukuran pasotw order,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AE000025.jpg,5,Positive,1.0
Z000057,2025-02-22,"seperti biasa aerostreet selalu menghadirkan merch yg terbaik dari segi kualitas barang dan ketahanan yg always berkualitas, udah punya 3 tshirt awet banget sampe skrng b...",aerostreet hadir merch baik segi kualitas barang tahan always kualitas udah tshirt awet banget sampe skrng,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Sage Green - L,Ada gambar,Z000057.jpg,5,Positive,1.0
AE000467,2024-01-01,barang sudah sampai tapi belum sempat dibuka karna masih diluar kota,barang buka karna luar kota,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 28,Ada gambar,AE000467.jpg,5,Positive,1.0
AD000275,2024-04-01,mantaaab,mantaaab,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AD000275.jpg,5,Positive,1.0
Z000036,2024-01-01,"yang warna hitam, bahan nya tipis, seperti 30s, saya bandingkan dengan yg warna navy beda jauh, tipis banget yang hitam, kecewa sih jelas, padahal beli nya yg 24s. haduh....",warna hitam bahan nya tipis banding warna navy beda tipis banget hitam kecewa sih beli nya haduh,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: XL - Hitam,Tidak ada gambar,Z000036.jpg,1,Negative,0.0
L000424,2024-01-01,Ukurannya pas,ukur pas,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 34,Tidak ada gambar,L000424.jpg,5,Positive,1.0
AW000012,2025-03-14,Sayah.kecewa.barang.yah.tida.sesuwey.dengan.pesanan.kelananyah.kecil.tida.muwat.di.anak.9.tahun,sayahkecewabarangyahtidasesuweydenganpesanankelananyahkeciltidamuwatdianaktahun,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: mocca - 9 tahun,Tidak ada gambar,AW000012.jpg,1,Negative,0.0
X000203,2024-01-01,"sebenernya bagus, cuma agak ngepas",sebenernya bagus ngepas,House of Smith Harrington Jacket Hangor Navy #4 - Jaket Harrington Pria,Varian: XL,Tidak ada gambar,X000203.jpg,4,Positive,1.0
Z000323,2024-12-01,bagus banget bajunya,bagus banget baju,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Hitam - L,Tidak ada gambar,Z000323.jpg,5,Positive,1.0
W000001,2025-03-11,"tidak sesuai bahan nya, minta pengembalian ditolak",sesuai bahan nya kembali tolak,House of Smith Bomber Jacket Bomen Black #5 - Jaket Bomber Pria Hitam,Varian: L - Black,Tidak ada gambar,W000001.jpg,1,Negative,0.0
AZ000018,2025-03-13,"Lehernya terlalu kecil, jadi gak masuk di kepala anakku",leher gak masuk kepala anak,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Dusty - L,Tidak ada gambar,AZ000018.jpg,2,Negative,0.0
AR000058,2024-01-01,"Barang sangat jelek
Kualitas produk: Jelekkkk",barang jelek kualitas produk jelekkkk,INNER KNIT PASTEL - LONG DRESS INNER,Varian: Hitam XL - allsize,Tidak ada gambar,AR000058.jpg,1,Negative,0.0
B000031,2025-01-01,Pra order terlalu lama,pra order,Baju Anak Perempuan - (Ready Stock) Dress Anak Perempuan Aubu Karakter kartun LBB Terlaris / Fashion Dress Anak DTF Monster Lucu Terbaru,Varian: PINK BFF FOREVER - M,Tidak ada gambar,B000031.jpg,2,Negative,0.0
AX000031,2025-02-22,"Tidak sesuai expetasi
Bahan: Kurang wortid",sesuai expetasi bahan wortid,"Paket 3 pcs kaos distro anak branded laki laki dan perempuan usia 3,5-12 tahun Combed 30s Bunda",Varian: 3pcs motif J - M,Ada gambar,AX000031.jpg,2,Negative,0.0
N000184,2025-03-11,Alhamdulillah bahanya bajunya adem....bajunya juga bagus.enak dipakainya.tokonya juga amanah banget...makasih,alhamdulillah bahanya baju adembajunya bagusenak dipakainyatokonya amanah bangetmakasih,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Marun - All Size,Ada gambar,N000184.jpg,5,Positive,1.0
H000268,2025-02-22,Dasar baju jelek,dasar baju jelek,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Hitam - Tangan Panjang (Sz Normal),Tidak ada gambar,H000268.jpg,2,Negative,0.0
I000400,2024-01-01,"tetap bagus, semoga ngk mudar…",bagus moga ngk mudar,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: Navy - XL,Ada gambar,I000400.jpg,5,Positive,1.0
R000433,2024-01-01,"Sip, datang dengan selamat. Meskipun saya harus nunggu 2 minggu karena pelayanan pengiriman hemat dari SiCepat yang cukup buruk. Lain kali lebih baik saya pesan di aplika...",sip selamat nunggu minggu layan kirim hemat sicepat buruk kali pesan aplika,Jaket Bomber Ribsgold Series,Varian: BomberBlack - L,Tidak ada gambar,R000433.jpg,5,Positive,1.0
J000436,2024-01-01,bahannya tebal terus baunya menandakan lebih banyak cottonnya . ukurann lebih panjang dari pada premium dan soft tee. untuk warna dia agak pudar dari tipe lain tapi bahan...,bahan tebal bau tanda cottonnya ukurann premium soft tee warna pudar tipe bahan,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: S - M - L - XL,Tidak ada gambar,J000436.jpg,5,Positive,1.0
